zvit_date,registration_area,registration_region,registration_settlement,registration_settlement_lng,registration_settlement_lat,total_susp,total_confirm,total_death,total_recover
2020-05-12,Чернівецька,Сокирянський район,Сокиряни,27.4110397,48.4495656,10,7,0,4
2020-05-12,Чернівецька,Сокирянський район,Струмок,27.15524,48.4739546,4,4,0,3
2020-05-12,Чернівецька,Сторожинецький район,Банилів-Підгірний,25.5109979,48.1067083,6,6,0,0
2020-05-12,Чернівецька,Сторожинецький район,Бобівці,25.690687,48.2644349,1,1,0,0
2020-05-12,Чернівецька,Сторожинецький район,Великий Кучурів,25.887671,48.1971918,77,70,2,12
2020-05-12,Чернівецька,Сторожинецький район,Верхні Петрівці,25.7039151,48.0607452,9,6,0,0
2020-05-12,Чернівецька,Сторожинецький район,Глибочок,25.7918302,48.1710615,1,0,0,0
2020-05-12,Чернівецька,Сторожинецький район,Годилів,25.9308774,48.2446617,13,10,1,0
2020-05-12,Чернівецька,Сторожинецький район,Давидівка,25.5428189,48.1442341,3,3,0,0
2020-05-12,Чернівецька,Сторожинецький район,Дубове,25.8294729,48.2710984,2,2,0,0
2020-05-12,Чернівецька,Сторожинецький район,Заволока,25.8848668,48.2577621,1,1,0,0
2020-05-12,Чернівецька,Сторожинецький район,Зруб-Комарівський,25.5732671,48.1648603,15,14,1,0
2020-05-12,Чернівецька,Сторожинецький район,Їжівці,25.6513963,48.0414975,21,17,5,3
2020-05-12,Чернівецька,Сторожинецький район,Кам'яна,25.8478134,48.2307433,21,18,0,2
2020-05-12,Чернівецька,Сторожинецький район,Комарівці,25.5792526,48.1986181,3,3,0,2
2020-05-12,Чернівецька,Сторожинецький район,Красноїльськ,25.5741156,48.009608,36,28,6,0
2020-05-12,Чернівецька,Сторожинецький район,Михальча,25.8507938,48.2513227,6,6,0,1
2020-05-12,Чернівецька,Сторожинецький район,Нижні Петрівці,25.7230239,48.0323166,15,9,0,1
2020-05-12,Чернівецька,Сторожинецький район,Нова Жадова,25.5388656,48.2261461,1,1,0,0
2020-05-12,Чернівецька,Сторожинецький район,Нові Бросківці,25.6994965,48.2317366,1,1,0,0
2020-05-12,Чернівецька,Сторожинецький район,Панка,25.639658,48.1742711,9,8,0,0
2020-05-12,Чернівецька,Сторожинецький район,Ропча,25.7664345,48.1120825,5,5,1,0
2020-05-12,Чернівецька,Сторожинецький район,Слобода-Комарівці,25.6288245,48.2246787,2,2,0,0
2020-05-12,Чернівецька,Сторожинецький район,Снячів,25.8446365,48.1902696,6,4,0,1
2020-05-12,Чернівецька,Сторожинецький район,Спаська,25.7984219,48.2918772,1,0,0,0
2020-05-12,Чернівецька,Сторожинецький район,Стара Жадова,25.5125537,48.2098104,21,20,0,3
2020-05-12,Чернівецька,Сторожинецький район,Стара Красношора,25.5239512,48.0387362,1,1,0,0
2020-05-12,Чернівецька,Сторожинецький район,Старі Бросківці,25.7493729,48.230437,5,5,1,0
2020-05-12,Чернівецька,Сторожинецький район,Сторожинець,25.7100722,48.1547935,50,43,2,3
2020-05-12,Чернівецька,Сторожинецький район,Тисовець,25.8984895,48.1733026,21,17,0,6
2020-05-12,Чернівецька,Сторожинецький район,Череш,25.6137435,48.0968605,2,1,0,0
2020-05-12,Чернівецька,Сторожинецький район,Чудей,25.601845,48.0559642,23,19,1,0
2020-05-12,Чернівецька,Уточнюється,Уточнюється,25.9358367,48.2920787,2,0,0,0
2020-05-12,Чернівецька,Хотинський район,Анадоли,26.5268233,48.4832283,12,12,0,5
2020-05-12,Чернівецька,Хотинський район,Атаки,26.4795534,48.5412471,3,3,0,2
2020-05-12,Чернівецька,Хотинський район,Білівці,26.4834138,48.3492248,2,2,0,0
2020-05-12,Чернівецька,Хотинський район,Бочківці,26.1651843,48.4314126,4,2,0,0
2020-05-12,Чернівецька,Хотинський район,Владична,26.3398924,48.4288,4,4,0,0
2020-05-12,Чернівецька,Хотинський район,Ворничани,26.4838009,48.4187736,5,5,0,4
2020-05-12,Чернівецька,Хотинський район,Грозинці,26.1523869,48.4184781,4,4,0,0
2020-05-12,Чернівецька,Хотинський район,Долиняни,26.4246851,48.4052412,4,0,0,0
2020-05-12,Чернівецька,Хотинський район,Зарожани,26.3003978,48.4130576,3,3,0,0
2020-05-12,Чернівецька,Хотинський район,Каплівка,26.511177,48.4481964,4,4,0,0
2020-05-12,Чернівецька,Хотинський район,Клішківці,26.2777899,48.4012026,5,2,0,1
2020-05-12,Чернівецька,Хотинський район,Колінківці,26.1256951,48.4089313,59,50,2,18
2020-05-12,Чернівецька,Хотинський район,Малинці,26.2293767,48.4264405,7,6,0,1
2020-05-12,Чернівецька,Хотинський район,Недобоївці,26.3637254,48.4309762,1,1,0,0
2020-05-12,Чернівецька,Хотинський район,Пашківці,26.4733524,48.3932211,2,1,0,0
2020-05-12,Чернівецька,Хотинський район,Перебиківці,26.1384539,48.5880011,1,1,0,1
2020-05-12,Чернівецька,Хотинський район,Рукшин,26.4014005,48.4860401,2,2,0,2
2020-05-12,Чернівецька,Хотинський район,Уточнюється,26.4903334,48.5097106,1,1,0,0
2020-05-12,Чернівецька,Хотинський район,Хотин,26.4903334,48.5097106,63,61,0,21
2020-05-12,Чернівецька,Хотинський район,Чепоноси,26.3529921,48.4832032,3,2,0,1
2020-05-12,Чернівецька,Хотинський район,Шилівці,26.2042349,48.427233,5,5,0,1
2020-05-12,Чернівецька,Хотинський район,Ширівці,26.297867,48.4257279,1,1,0,0
2020-05-12,Чернівецька,Хотинський район,Ярівка,26.5256066,48.3588574,4,4,0,2
2020-05-12,Чернівецька,Чернівці,Чернівці,25.9358367,48.2920787,975,854,29,160
2020-05-12,Чернігівська,Бахмацький район,Уточнюється,32.8503452,51.1246097,7,0,0,0
2020-05-12,Чернігівська,Бобровицький район,Бобровиця,31.3859435,50.7438882,7,6,0,0
2020-05-12,Чернігівська,Бобровицький район,Затишшя,31.5068301,50.7487222,2,2,0,0
2020-05-12,Чернігівська,Бобровицький район,Зелене,31.6794834,50.818632,1,1,0,0
2020-05-12,Чернігівська,Бобровицький район,Кобижча,31.5054276,50.8234101,2,0,0,0
2020-05-12,Чернігівська,Бобровицький район,Олександрівка,31.6860512,50.7372432,5,5,0,0
2020-05-12,Чернігівська,Бобровицький район,Рудьківка,31.2966386,50.7734133,1,0,0,0
2020-05-12,Чернігівська,Бобровицький район,Стара Басань,31.3152601,50.6384305,2,2,0,2
2020-05-12,Чернігівська,Борзнянський район,Борзна,32.4227839,51.252485,3,0,0,0
2020-05-12,Чернігівська,Борзнянський район,Велика Загорівка,32.4881766,51.1707702,1,0,0,0
2020-05-12,Чернігівська,Борзнянський район,Комарівка,32.1324419,51.2368209,10,7,0,5
2020-05-12,Чернігівська,Борзнянський район,Красносільське,32.1106424,51.1997435,1,1,0,0
2020-05-12,Чернігівська,Борзнянський район,Оленівка,32.3011839,51.2550094,1,0,0,0
2020-05-12,Чернігівська,Борзнянський район,Пам'ятне,32.1441112,51.0831199,1,1,1,0
2020-05-12,Чернігівська,Борзнянський район,Плиски,32.4251855,51.1143984,1,0,0,0
2020-05-12,Чернігівська,Борзнянський район,Сиволож,32.2999879,51.1298215,1,0,0,0
2020-05-12,Чернігівська,Борзнянський район,Хороше Озеро,32.2494853,51.0987559,1,0,0,0
2020-05-12,Чернігівська,Борзнянський район,Ядути,32.3401092,51.3673454,1,0,0,0
2020-05-12,Чернігівська,Варвинський район,Варва,32.7188892,50.496272,20,11,2,0
2020-05-12,Чернігівська,Варвинський район,Журавка,32.5862747,50.4772168,10,10,3,0
2020-05-12,Чернігівська,Городнянський район,Городня,31.5958532,51.8911132,1,0,0,0
2020-05-12,Чернігівська,Ічнянський район,Ічня,32.3974889,50.8579559,3,0,0,0
2020-05-12,Чернігівська,Ічнянський район,Рожнівка,32.5537304,50.9343996,1,0,0,0
2020-05-12,Чернігівська,Козелецький район,Гломазди,31.143345,50.8938044,1,0,0,0
2020-05-12,Чернігівська,Козелецький район,Данівка,31.2161513,50.8650329,1,0,0,0
2020-05-12,Чернігівська,Козелецький район,Кошани,30.9676561,50.9412562,1,0,0,0
2020-05-12,Чернігівська,Козелецький район,Лемеші,31.1381339,50.987634,1,0,0,0
2020-05-12,Чернігівська,Козелецький район,Морівськ,30.8752679,51.0836388,1,0,0,0
2020-05-12,Чернігівська,Козелецький район,Пилятин,31.2955719,50.9351845,1,0,0,0
2020-05-12,Чернігівська,Козелецький район,Сираї,31.0409932,50.8433901,1,0,0,0
2020-05-12,Чернігівська,Корюківський район,Буда,32.11658,51.7441734,1,1,0,1
2020-05-12,Чернігівська,Корюківський район,Корюківка,32.2595792,51.7754831,3,1,0,1
2020-05-12,Чернігівська,Корюківський район,Переділ,32.130341,51.8076665,1,1,0,1
2020-05-12,Чернігівська,Корюківський район,Рибинськ,32.4337855,51.915188,1,0,0,0
2020-05-12,Чернігівська,Корюківський район,Трудовик,32.3090098,51.7588287,1,0,0,0
